condition_id,period
0x2fe0ab8fc16c515a26369e5a6b8d93edf8651a20d297f5f5c5c1468d752c8c7c,71
0x3b40221adf21a481d1eb3c84bd52e828384fe2558a9889afa86068874f84f7b8,72
0x896e2fbb7fc0edce895caa8098501a320e0e11d23de4d81ec609d5e1533ce123,71
0x6b6e4e34d43fa3b0a389d5386ce04af071b7ca4099a5dde3cdbb0054223413a5,82
0x961e15a92d8269a32ba50e64e96ecf03ece20aff46afd56a496cdc1bd96a7876,71
0x9d6906fd8564bb5ae879247071678f40cd70f3309748f425d4fbbafcbc9d24a0,65
0x7ab8cc5606ef2c16fc43d2dcb18ad112da8c560e8d44830d635d069dcd6a08ca,82
0x2a86b3971f01557db0954e47e83c29013333e3422e3e9b4716c136823f24f7ce,71
0x916ab82a01d51ddb79827c391862d43682685f22fc515056d214e826531d5237,71
0xa0945545bf6ad2d1d7037aa9bf5d1f981f88f7c3eea45e19ad184ef4ef7ecc6b,65
0x1fad752220987c41f29c40c1adc6b79fee24c12d5e2759de08092b1b8fcd41af,6
0x3b0a8d6b638fb509c5c56db47a4fd0e027f10cf360a6a05d199a354eb951d172,65
0xb15ee59c1d5a80f8976b191ccc4305738aae2c72c7c9b49d2d47a32332594f15,90
0x7061eb9192f9adcfb34330b8fdb864cf3c95d11cb09c1a67937294d2dce478fc,65
0x431a30c767aa1af96f29632f250e89dc533fccacb5be1ef77597304149e9b810,82
0x6e4a56d8073645a86354e47f82a70f8ccc1881cbdcb54e0a32fbebb954f2ce9b,82
0xec6d88099dbfb0ed423be8b287a2371c0c5f8c0c8bf2f5c094833b1e9d66f6cd,10
0xec062773d9bcb38e22d673402ea20e895c764e0f85d8691c541fa896812c1948,65
0x32cecf5ca4cfbb1ce7cb56adf5a823ddb0200de2618108abc6c74fd1a7b689d7,119
0x149f61728a608d610215f6d3f6b3721f8cf4fcbd2c707c896594b8447f4e9719,96
0xaad8f0f13c40fde9cbc01e1c1f4eed189568207282cac3f6370bcfdeba0bfcf9,65
0xeab6e3d86de2ceac389781fd790f9ae43d29d9833963cc17e06abd7fa0d3261f,65
0x330f413895b25d8669861208d3403725516f6e3d66164bea64a8be41a4ccb0b4,7
0xb1364e10734364bcd65c76eacaf295c75c43c72463e186eb32f8aed906b179c7,82
0xa70378611876c406690f09c2f699ef0588fec5ceda6791ea3c0769c727233e90,6
0x5211556843144b4391a36c8a95d7b8ba2ab48e84d591bbf26a2e0d04d14e332b,71
0x94d83f366fac7e14296da8533d8492d3162d8d5cc8d4c2c6e0d34050aeb0c491,63
0xfc94387205683d0609fb428a69b16c161c45679e29607af84ac897433812a2b4,82
0x1fb50f6598d735f13cbb118809aff50cf0794768f52a01de0cf62813d781fd12,82
0x1f41de2063b04695c07e494701453780f930550b8be1aaf498bfc4abfcb7007a,72
0x7d10b0ab107f1a6e5adf028246b93e6529440449e6e9deb8d797ae4993f312a6,6
0xa61319070d5e289c1cfd354f330c431215fa81584ed3ddcb30d2f7b70b5af42e,90
0x66b94e1c9c7b7d77465b2114bfd4ba6939de2c4795a843b3d148ae6bb79b5788,36
0x702ad5b4eada1d8797af98a9b22124dc8578587f2a48d857febff56fcdeba7de,90
0xc0138210c3219d100d3ad2cb1082a6767f32817515e95221fa954790e530ce77,82
0x9a303e2020f2ddf40ed65e1168cc1d5ca9a76490bca5d958eda669dccb1253d4,90
0x021a85b36233b8ebb39dbf429c67f4319b43b0078618463fe91e1fb95c24262b,7
0x468797aa45311333245fb730cf170b058d7e56f4c244e411c00e5ab92d931f4c,67
0xb6b7ec6f7bfc0553df2d2f8552d219b9861c435e68c3c53fbb0453045f21b2c7,89
0xb7d0354a657667dd237b35ceac64360e9e28a7281e5c8a3ac827cb3c90f917b6,77
0x3c3d85d94a8938ee548d9ab6cc74f9c384768025f69395e55d3d1c8d7b6a4026,65
0xe8e3ca717d93be1f6fccea2cc168aeea15f2568466f37121d780efe32eae33e1,88
0x7a1abce1454ebdfba41263b9c7faa1d7d54aad5c2feca92ca754c74ebaab591a,7
0x2b70e1966a17a793e6b3523022987dcb15a763df5d154fad1ef219ee47d71b09,9
0xdeee297083dfaaffa9f6b746316ef95bcb3dd82b90c74b252b89b4e584021c0a,90
0x2508be0f13142e07addaa5d1e8fd319fde2c034c9e0658548c6bc9781980201f,6
0x5e2ed084812e8dd8e13bc64185ebe3c6500ca1b0f1600c1a2ea6f27b51cdca5c,67
0x5b746f8f53f613d4729d7bf0147c6bfbbe32f4d0169f79548e503c22c0b08f93,65
0x2560bc5c5c8d5230b08245fb4b7df1f83b31adba514f13744f05d4181a8acdbb,6
0xd6bc7b4a6fc7ac7b053362dbee482ce4123dcc453a486ab40d58e3a7247c46dd,74
0xf2f8d87d8186d6f5b936aefe242316cf54aaad033d83d4b1940c7d258f5d0e9f,90
0x4f973724ce747e0c8128d63ccbaad4bc1f2aeb57db7415fbc6e87db4e2603d37,82
0x2c871a31d5e2b0ca3cf869f7b372e5778930b52aa8864e682897bc558b2c9f75,6
0x6837fb20ba39a81cf273970a3766a38306a6d819168a4a05a3c37128b4776e84,90
0xcf4302e78728091bb050f1ba68cfd6838fe307386ad81dc7ada85f121a02b2fd,10
0x675e3d0699afddbfd4b62d97fe477fe539606eb20ff5549f8d180392f2d6fd0a,75
0x5c5067758d91b3426ece5dd5fe71859c0b1dd3e3066adc4adc8bfb61a59e5a05,43
0x134213c6a2c381fbef5a35cebe9bc28fddf970a69f797bddc461238ac0e45678,72
0xc87eefa985446d46cd4251c089e120d6583f532df43d2f6a277b5c253097be8e,61
0x3f50a26fa6973f5830f6802011a4c3789c30d4cf027efc7ca2fde8e144f160f9,62
0x67e0db48ff11bf8d91284baee3feeb7bcd42c1046acd18f3126b2d18e11579d1,6
0x1fc05224f1f2ba12bd051e95fedd3501c8331e2f17011e0c8666f1dcc4364136,6
0x1b01848ccaa5751d3ed47ef09903f5c6f93b021b3befb0330b724085aafb6916,17
0x5929d8edce45917d227fe016d7a8932e55ea9bf414b5603daf3d6294b835fa0b,17
0x3b15ba7894735b83dc6b33a83fc936bd7468ea93ee2f405923e791e0e68acb5e,6
0xb1c188588792b842130ed42b84c241de27ee3a68421f24f5086222d62a08d986,6
0x5753ada79e93d6222675598b298c8cc3b5e710a8f56445f5ff4d112a913aade1,75
0xe058affd90ee42917745a0fc12c4938b290833b2bf3f2af4c41712be6c30d23f,66
0xe47b6bbb4abb6c8676837c05da09eb5af684f59fe17547653a9ce5d528b7d7af,69
0x8d9a5c8ecc9057989ea7f2e018658e0a8057b08ce9b1bade802cabd3a7e466b9,17
0xc9a9284aacafd65bda4445acf8a7e5d0b0b2232f4cef169346322f768ca7b948,71
0x9a2c3e26b926e4c3d0b39bc8c37fee09473798a7bddfe21e432025048036f54a,17
0x24a5e57549585d555b6b47156a9c407783807cc68362aa0a274ed7ebc5d476ce,12
0x39c3acb804c551e9aeda3732813d782dac1df4dba2e2529bf599ea3c47e45cf6,6
0x7f105808d92db4a3203cd2db38b46982e6d484765b8938a9175d5986a279efe3,60
0xac194e756ef0e022d933b291d1905eb6181761cac59420310355dcf9426b4d0d,17
0xec93cd07629086504dd8f75c561bf38db1267cd0ae85d08f17fb6b70fd24cedf,12
0x35861c2f34c4ce0d0f3fa5d66f5703d25361b5385c25435f1e02ef84cfd7b274,73
0xe78d55cd1e092efd6185dffa9bb51b5c45072ac1e48a9e0079ee324b8966ab32,65
0x21055987ff62defe5d00416ec84193383b7720f5d9b43fd104022bd9160c2eb5,73
0xef2d26fbded9fd1d3ec276b32a1e08ea27cebafa0958f76b43a823644d283595,68
0x97f3d4baf23f4035474bef8c4d18dbd027bbf1300d2212e890e206811f639b76,6
0xd986c490df3453f66b0a214c8d14bba47400e7efd4a800e736effa5da28c9a3f,17
0x6b0f786a0fb15c2101b76844c27d17bc9ac9a8d912f79b758d21d8402f6847bd,17
0x0dc9832083677c8ac022380fc75ae771b25b470f50a1dbecbd58664c65e24b30,6
0xc14b62b33f01bfbca073994c18d78e935d6d088b99c141901894b18c05e7fc02,66
0x3a47cd8e12665abbc51dd73df2f0ad3ebd3d412b7156b3356395412170dcca71,17
0x03f2ab38f9126c3eef0e1640323c23fa6f53fd38be986b99162301696ea4d8bb,6
0xefc4c17860a56548e4243b1c507c4b8a76c02a0ce7742f0fb2316f2287ef1d94,17
0x4b8f44beae358c8744cde55fda4934721ce71672b56ca1e5605e1fe748db8753,58
0x182f424525602ceada932459d7ffb752fe36be3dc06d715786b48675a2ef3b24,17
0x38b5e1b74c0ee2617b9ad20aab72d54525a613c311d07deb90c654444192b7a8,69
0xd5975e878479dc2553187114112b47c5581627d160d20243b3d57d3e253ff41a,6
0xeb396f2256b11e0c6b336c32562620fef88215b8999cd43111f113ba0b79a4cb,17
0xfc5ccf654dbd496a92918a291629e01a552d3652e7de61b40f07dc2391e56650,71
0x58c601a4782130e23c508cc8eecbd6f9c0e047571c2ac5c81f5a4bbe752b2e5e,17
0xb4cab04346be0adaa3cc6d23b74632a97ed2762cc8ffd44754cdd805a34021d1,12
0x48cd36900fa73694ddada298f2f03adaadc9100b7686f5de8d4244a3cd70023c,17
0x4571fb7434996806015eb2e07eb1dc856ead27fe169c46695791d18a121cc2b9,17
0xa271f5a1f5e4a9df4a379da126a72bc91fe860202ed560afd75f33ed4e98b28e,6
0x2185790aaea88bc8005dabd3540e8cc18c4e491e27ca3e7aa245f740c1761413,74
0x76d66699ededf2a25ed5633bf892c30b648603e3c2c6cf09b1b98d49cd0711a8,73
0x1a417c97be501f0d948e3525fcd7f663dbd659290f23caae3f5583a1b8a81964,75
0x5ebd7530e7ae05d362aafff51c840890f271e387a77ca4dc653e6e9e9a7c4734,73
0xb6b7fe9710a07ecebd460bfa42cb911556dd26860d9756b05db32ae0fd30357e,12
0x6426fbad52ff65beef94dc0e401c847a1f6a3d4c5e65aa42d666d3b421835006,17
0x8755ff274d9a5c690dbd2cb35a5599c23382a679655abd8355f669e6850fba86,65
0x66a86bed2460bb982e1a9a22d111b08bea41349423ef9e8669570e488cf96de0,69
0x91162adb993288b7a2900c9d7ba33ba9c466cac7da1cadceccd8c0c205be584b,79
0x426ed0832cdf69783a463d39111d70841ad808bd8696e77098f8e3f41ff24e5b,63
0x663bdcf8373cfa2af610ee93ff43f4451c0d0d07322129a6432b8127884687fd,98
0xa4e7c0c6b03e823dba9bae1581e027a2c17e39e6355ce2d6a3589b46c96c7864,80
0x14618aaf6f238e45400b1bb50857617f4b8d5a3a04e8dfa8b17de3db3b26bb27,79
0x74c68b3e4e27d104600cae587eaa0e6afa4c8ae738f04c28a2fca43a2bd372f7,80
0xe9dae7a3fdc3512d9cc855189b48a6aa81873a0133b854db65f3d87755861a24,47
0xa293cf61ba98fef68ae9d0c3cee8d89d8ad80beb7767c97f2f2a3502d111db99,80
0xdb646b2ab2070eaecc8eceaac59476a00fc11538fbf6bb69ab3fc2af7f2e7e88,80
0xf1b06ec5079b0e885ae5df019ebffacb63cea4ed16989d3819bdfa5f8a938c58,6
0xe8fa902f2d77dc928921c54c35d5a51f891463e682a1c2e49a343b9400446140,6
0xbd39c23f02c45af8e89634299dc7917088bd3d9ce51dacd655cb013d59afe4ff,6
0x68d2f52a5446b7cb93dde3cea4da7abf9083ab74b0112953946ca23e5481a4df,6
0xa4a53fb996c80da674a8c2ee472afe173e01b8c25323082e95cd5d2221d56b4c,6
0xe9dcbb003dd57f2a109037b0ace041cf1397d2a21903900a035987d18b3511d5,6
0xd98db52e63443f7de6a09f565afc2151dd1d987ac9b18bd04cc7b83e313760ed,6
0x2062357bb7d554526927504cfb15d3b7b557e7c295b979e576d0cdad89cbfce6,6
0xd56ec61993961904aac4095c8e0e0a5c2b56dacc35463613e67f6368ac2ee48d,38
0x0efe5b8d0c680f24a7ce71379e8f5bf58318018649bc07722f6656f834d58298,37
0x16b33145d31ee3b79dbebaaf7d8b8a15befb6f4f6e31793ef73a0ecfd06157d8,39
0x4277203b8c32180828b1c76052fc295b2a76468d05f28465419e68f6e1e8b427,39
0x75534f99fc068fcba4200a8ed6721c6d9f83148c473d7c2a4708ae2682a9671e,38
0x66fb0ba23866510d57392232eabc676915b0e00fa87220c652035c32f46105e1,39
0x43efad46190af66027a398689b43ff5d91f55349ed2bc25a39f5cee06b628a41,38
0x30e19926d2527737d65fc2f63de20f2c1e37d63c00f801ac5ce527f043c47cca,62
0x2525dfdd231169ed70088da9649041546c44fa1004fcbee1128334bff8f3edfd,19
0x0e09add442dbb6bcbf19a5dc637f9e36eaa9f00d3d941b2c84f1c6474bc5eefb,34
0xa9f2fb30f552eb33e0c9a078c26013a23955b33d3e64dc553d385328eadcab3e,34
0xb8652114aba10ac01aa093e4135a070072a80908f0a0a7f0d6587fbfe55ad6c1,56
0x5d8907ced4577fdb8bee2265c0caeba932002795afde5e4cc03a41597e9ee3d5,31
0x7a7d87f637b37679f0178988e35991bf0adf9011019ad339c552168ad931445f,31
0x849ad1b0db20c51fe409813f88192b306e55a9ab7c39105c483e75fdba4adb78,34
0xfdd1f153fdf60fb88b72126e8ee7373a54723dc678833e0a000b366f5379d296,34
0x410d3f61c9fce0416820230d07a9d2242282e18906b3564ffec917e7621c0d1b,37
0x6b3d85dbc4ccbff370c2e1c7b02336860dce4eebe4a22aee07feb432afe635d7,26
0x34def74e6060c565a8f6472f29995c6b336f81ccbe8eced1476022275b4b618e,7
0xedc6177f0eff27807481f2a4e56646ca7e67e4efa72eb24316db5ad1f1b75c34,18
0xf1f4f92abb9fbc53bd197589158530b138c8ce40472f48fd69b9613d9a37079b,22
0xbcd34b95707ac9c083583e0d1bf615c75bd47a53e11646c2267e4a4ea3886316,28
0x2c9d62cb32989127ac5fa141c6ff89cbb576efb93ed1305260c69011c89e8d9d,19
0x11a73cbc8cc5be9aee0a6006ef11e9ee74e94cee0d7ad2401d30a3b98a689b87,19
0x323d723581998e86d633aad432678eeaa0bcf726b9be73fb99de5f14c5dfa04e,19
0x2a4d629a91fe5f28dd36b17bdc3c0de593466d0bef78bf0c3fe54dce4bbb7b9e,7
0x71664339c00d8d6c098ee0c23b2bf88d2d1f1dae0e03e281b3ab36f9f8a5904d,7
0xeb21bb50beb84ad087d1b7694d32dd423f77a6588b6c31c0b10a0322785b8759,19
0x223433f5748810af91f2548aa48407a904e249cc2f8bf9622f802fd5760ab0bb,19
0x039b490964fb1224c7bccc8d62cad1e0a9dbd676973bf4f110b7fe8f9f2742e5,19
0xdd8f6ee8450f775642b7982bba551d112057a4585468012a0f0e12e42c5c50ed,12
0x923c304c640022c4827689acd7dbc465c71114175e32a064365fc55d24190568,13
0x1b557568875943ed7a44db38386adfaba39c3a2eb3384a276e112373835cc0b5,13
0x78e7cdde1e71d86ea3da0af1af4eca676baafc395a411a9f70ee9668787006f5,12
0xd744223b2f6b9990210ef028efc3e050779d9bb56dcc23c31e57522f51ab3f66,12
0x5af55bec4d5a0b1fb4638a819a1532e2338a82bb432499314f70fb564110273c,12
0x64de322ba1cc3e512886439d2a45a8c98a4b36212b0f5cd07f91226370c00a84,12
0x3a280c65aafca668307885677f8c8cd8ef242d663be51dc745e1d76611e1b41c,12
0x7c930780e8e8890ca9f1c2e293d270e0e5c05e321a5bdf57340eaba0b550a84f,14
0xc47c982c41ca4b2a0187b9e4f5a0ddece1aa58995574492edd0858d2ce48be4d,6
0x9c23652df72861fe7fc5e697e11f0084290c7d457e201d5e7bfcdfab36eb3b69,12
0x8060ef0d0534cf06c63de69090402d51ff4f6c1befcefc5ac7f83d0c7a68de82,12
0x075ec16258858acf699c5d9211c90bc9d290b1753d37e0b3b4faeddaf8d08195,12
0x3683f32633bec2cf00f3314f8472a2ef1496ef12f05a50f25fef678921fe4ec9,10
0xb2f5ef6a61b6dbc25602b09384d734c1a811086ed6d9a979ec13d4458999840b,20
0x9b9d9f7e30faa548ba3c4878ed16a39d19fc207e1315bb856f1e10dddb40aa13,10
0x6e857650c53170346d1ef3eb3854489d91f130edebf7e7a4e6f49de7b4d7e340,14
0x4b87cba72865218e48cbe7c0ebf4f878132a2014e4507693aef2a84304562679,13
0x3f28d918d9e6a9bde2dcadd5df6f4f6cbe9a79a6d92a082131f48bde5fb9788d,14
0x901f605f8a0cacfbecd7c382afb4d66f7a2463cb4a96b97a29628400ee8bfe6e,16
0xa2c684ca2658fc7adf1e7b4fbae6e3e36836cfcc00dbeeb691b802c3fc0f6251,20
0xaf68cea93b8262e6e5778dc4ed8623baf288487d371ff418ed09383b98bbb6f3,14
0xca0b0a2cb7846b6b43c2e7d95d1ef4f1fa0db9d884eec21efb344a81f99d66fa,14
0xf281672b936cd0302b59fed987a5a5ddf5d85fc38a0d5e534578c85dee01a2b4,20
0x43829ee12a03a8b8d8858388fe59293bf81bea51a40ce2a0f775892500a52675,12
0xa846734c7c36a8b6b74dc5dedd42e521f06d19b4893c79876e7bde0763cdce48,13
0xa40868acb24c0bc8700f5bd91cb9be3b0376cb96ff3d998a85e7004f52d6fb6b,10
0x1784d3f369d298989e6af3a43c9fd59b21ee84382c41ac428e5a33758851b51b,14
0x37e47d850ae5731b4aa4d0a9b028b2992d236517c9c0be2a4641431e291f06fb,14
0x7e946743ffc7ef4a3a05d18075ed770ca913c871c74482046f92be9dffd35889,10
0xb173a85dd23c37c63b65985583b210917e39e71f05f528231e06fbe16565832a,14
0xf9e60cc19a7eb692dffb44ade89ea3204893166959b569da449fcb1055a6992e,13
0xd38e723a8106768deb2b48c4afe6ccba5b675a332452e28ecb0bbf9875c75dc8,10
0x6b394949cea4f505bbef44a6078f6cd4475b811ccdcdfd9007ec644b4a4a23e2,13
0x5916b06ac023a9fd380b05d469d508d0ad722aae7ab9c5f3efc7aefa2e8fd39f,14
0xc9724206fca7531faadd496d10721ef69d4c6bcd5007dbb5ca44eb795d4b9707,20
0x54ba612317c618a909d753e08809efaa5529eb3ca4a11b4cc0ef18c291f6024f,10
0x5ec428b3dbbf13c5736c6e6bf5da4b314f557a3524018ba0c827cc569ef8ba93,12
0x6b28105f897bc1d758ce8a4b719b7712a4ce00c874dab813659a91fb2420b5ec,10
0x04e37e0e164cdc44407f33722d01d7a9a99152bf3482c215c997d5913ac47bef,14
0x8566865c2f3a559a5b58e045289cd6437ad1d5437fee535b26d18d3b6b950afc,12
0x850bf92195e8d03219e8a292eb3c1935d4dc55ea9e902837f761faf6df25252a,9
0xc59e9fb081b5c3397ce2d66108d497c787f731768b7f32bbe86b5ff2fdb453ed,10
0x64a52387ff320e58165b8b8092fbe4ba418a19549d902fd7a938a50f2fbdfae3,20
0x29baca00aa36292fa99fa9d3d398282409ec8a27e9be38af11c690390029353d,12
0x48dc8652ef48476d7cd6e4cecf8a379723d0f45da7e5f9cab78e8bcad01683a0,10
0x3d3e3944d8a87956aedae67a89e13a46efc736afbacffccf28d149b0b67c3f8e,14
0x76f4a5f92218211266dd2892ac6c9a029b02dc6d4f950145417041578d85a0ff,14
0x476aa256b781b5006306e3fe7caae37db555b1f6e41b2968d8afe76fb19bce29,14
0x27d3e9cbac99312b3d1f5ea0952f9cf88b4aa8d9dc4fc0f98f0133f9629c5a87,14
0x404737e79dbf827931f6c1c551c657431196c2d34b409938d00dea62417a0ef8,20
0xaea067c303e143e30319770c6900639160e917ef7c5bdf26363539498fc0fad8,14
0x25db6fab5a14bd5008415230cb0949892363e1fad6158fa27a2420b837ac2f8a,28
0x24031532a31b0e3344eef95abe94b7c853f183cc9471a1fa1bfd6a0c6e716886,28
0xf173dca784b2d3c4ba86c40413f9267a20bada1b2a6c90f4c772d4062b848136,19
0xc1f15536e0b1201bd3c56ea42465b654a8d94e991563df90597741078a7a7299,10
0xfcd7e50f3d9c718ac9e2046868d9131073b2eeeadf94ac7cae18c22fdd1828f8,28
0x186d340b63ff85887a439348c5cc45523b178d6229de29c7a2c2a7b60a59ae50,20
0xbe5abfbe0157fba5a451738a78504485680d2164b076bbcea8f3e71dc77a9b81,22
0x44635f9ef0aae16a96a3be2c9af28c9afa3ec128a43731e627fe3c33fe042b16,10
0xe92fcf67ce0b4a2636b331a795dd85c66b9403546742aa829af562e347058e3d,28
0x4a80bba57ff577f82b3d1f1efb1bef3656a8467fd95ee1b897ef4d892e68a4b7,47
0x58d4e93722fc6e2bc67ca46ca15a754911d9e3432be2d013958690cffb4d379c,6
0xcc1a296266eced64ca183366a1839a3432ac20cfe9f7dc5b91c96cda75bb00c7,10
0x6135c07e28619bbea53f377ec40b68b7ad68c639eee779bbd79912cd118c4348,10
0xf31374ec61f8ef418e52c71dd8007bd41d0a88105962101f8644e501dc271d73,10
0x5146367d7aae81f7344de300f877a47ab986f492aef4943bccae5c7e3b423cb8,28
0xc22f1be552b546381c1f9a26c864dc423659a67836bbdbcca360cd1b7e8e627b,11
0xe56b353fa8cc5497aebbfa3f962d228d7012cf5c747ed4bc5266976df20a66f5,10
0xb9064450cd512c4ea072ef54142ad61098daeec4cd1dda3b6d1a62ac53ad9d08,11
0x8355f454f28e23171a2b27d491cadc12195633816067cf36399db9ca0d2680e7,11
0x33242e4f0d4d3de8194a7e49c2a16a3359d56ab54727b385408f96f317655e87,7
0xcc5a06c3b79f72f1abfd6bb4e360f627180fcb723a42f273ee625c4d6e65d241,15
0x7decaf7834aa2fda896c60d72b0b41f487b34f04c4cd341e39a27402338585cd,11
0xe3d62cef918e621a6e82a9b9340d2ba71cd4c0c381c1f4f8be6228098f2d6051,37
0xce93aba7f47db6c82770ae8e2844415c3a901134e0037cc0ad2f8bfaad8fa39a,38
0xca628505210c3554d0ec526b6c7039a8080cb06d1029008139ee64e4e339def6,7
0xb6ef4ee16da2e6530b1e4000302fb15fc915a1ef898c5677eee563cbf58f8e3e,37
0xad9aa56affb48d6cbc056a41a25f0c51bbf89a4823a9fcdffe542542d06e2b1c,11
0x22417fc06ed67e2a702263979cf7c9181d69454801bd3fc6f34a6071c37cd6af,8
0xbb7ae835eac789db5e7e8dd06490600d84d7f424e73d9c5e924e399c8ac57b24,27
0x759b1952d45228a6292726d5fdf628e3b7fa833151cd89e6ecbfbb0b1cfd96c5,11
0xe20ccccd24a2cb5b16a649b7843502672c8c6ab3b8982614487fe87340e16c30,7
0xc08060b648502230b75706a4cd8531aaf96f9c80369bd8b4ed16393bd741a3cd,37
0xdd76782edfad1bf0bbcff40c61a06b57581cb23c0d62dc95c05fd082a793f4f4,6
0xf56350cb451472bc20d883e5870b5e208cc2836278639c9f9bbc8c59bba8fc0e,7
0x45c5a7d3a41033ef70f0b2d7817831dabdaf0f4fb4e1e4632c264904af0286be,36
0xe8834c7ad3a6f044bd8657185dfdccd74d34e5914c7b7b187cd983224553b3ba,35
0x631286ea641064df359a499292ebe4bb1f2b5fc5933c5b418b1459fda0914785,25
0x24ec36fdbed34de01a6899e1812cc0c0ddfdb9fb93f72aab592116fad8f49487,35
0xc0278fa94d088455a7d75187f9e27774e5bb33edb14af26143d23e117d633d8b,25
0x92b96621e4bf8013aa87ac603218ea2220d61b1f5a0c5ad17794c31a42837869,7
0xc92e2e960f0c7c8123df553b369209a9ac389533d82cb194d52e2ac9b56779c7,25
0x93d672fe3a0552ee6cae4951eeb2f6a64ababf589d8678018a8f845e96821b42,7
0x861c998374c15081dfb030cc5c740bf830e5223dde065ade50acf1e0e1c9ad5a,25
0xc67bab9a6fb4be1c38c82a19246e46a6bcb96b68ad1d885f6fafbc9225fdff12,7
0x8bf941a9c55903fb2ebf4718c2c3dc289497923eabdaa3ff0678b97e48371cc3,25
0xc9b34ef300b0259cc1f76b1cfe4591354fbd5cc76acb97b3663d70f33e728e5a,7
0x7df9d4b20a02de144aa9fa474a16c43ebec26213a757b5b4605038952a0fed87,7
0x0faa4fbff4216ff2a37c8d9f03bc327dabd881c19ae3331045dee60bc5dc139c,18
0x2b52cab180ef3b235d049d115c1ca9703c2aab4cdf884f11f3cf65cfd12e06ff,7
0x71156995bdf8b56ded9ee62acd7d54b86f28f5c3bd491749e83d5baf357ce49e,25
0x31f11f0ac7218f2d3a36ebd8655ea9f3c600dae1de10f987daa9d3d16127c2d4,11
0x3e10013c92e77d69b5d8d52acc51e663efeedc420318bc8c7bf8e3f2adf25788,14
0x5a0e00e340ddc9d6ac46db75bb25dd724c6908d76f66e0edbcaeb1b2fbd9308f,14
0x56be74a9c5e65b5b41d885e5749637839113e5cb0fcc8051e802e12f1bf26581,14
0x495e25fdf31ca0fd3905c3d2baa5f0acdeba69270144baf5dcabbda7adb349cb,14
0xed6f678468dba3b8f25db302315672356074cd5d51b86d8748b6fefb21a9b240,6
0x6ffab3b5c807ccdcd77be0c756e6b9bc508c5d10dc97791a7a18109518589fd9,14
0xceabf8f8cdd4a884542996139e6eeed3d32dc6feaeb7f088ce2df8a189447b02,14
0xadfd1382dade5ab44065520c657a24160a30cbcb32e5c02d1cb4d94447c985a9,14
0x93c64df61f4bd8e4c4c284abeb6cd46d6a285ef53e479414c091495ccf5e9e5f,14
0xa19db45877c87240459363cf1f510c4404b7af846df01de88060f95fc76aa2e8,14
0xed7c560ceff41ba118193050e9647ba1a32378158bd9844958849a21743068d5,14
0xa9f9e9d5c7148f94158364f6a81d7a5b7284df705ee7e7bb1d33a9358d8773df,14
0x0d3ca85decaa77f98d533502a49408d283e45cd0795354c3b3775cd0b649fed4,14
0x73ad98fdeea5367601f03f9c73b4ed4acddad1ac0a8706c57e7973846c3e8783,31
0x9204592ce40a4999aaa5d56bd5449af08f741f1a922fb6576387a100dde9b573,5
0x3adf7ebc2e049e1c7014f75148275f76fdc42c2f3b0fed58dfdff6d5af112f77,30
0xc509d1b879b6bf4b2973fe630a6cce174f63a2ab4fd409d11677ba3686ce7a78,5
0xaadb4d510fd0816f019905d632d8cd705baa88683f2dc8994134e5cabe2fc9f2,31
0x971aebeab4008de640468d9c380c02e82d7e00dae7c4416d959c34ed0de2b854,31
0x90c0478ad29eebf8d3ecb951ee5b5f111dceaf24ca06efa88811580b9c9680f0,31
0xa150197de5a281de4086049e1974367999ae867e6c67c00459c7a7e648586780,5
0x7480e338f622e42874bc7399dd42e6b54c1f3071250abccca01da1e0e1c5a115,30
0x676c6426f07d03a5d85aac1f4e277bf6fa8cb14563ef4a3e24655f4c44806c6f,13
0x4616f95d0646b9410ac44f38a47992cd1c9f054ce58238250c7374c0c080e469,31
0x64772b2c5e7ec242131f5602b68d3db025b192475798085a4feff3f60e575666,30
0x4cc059a109f32baae6fcc0dfd71625e8590ea59f28f1d70867f2c9f3165230cf,31
0x9c1ebf04cf5f0e75465dd53de7a75a6d7626b47f100b6094c5a45c1e17c1db4d,30
0xe7e8ac60162a81e5e60dabd344a98346357d70ed5302b294012df80d1865d119,5
0x972c866e5da0a54b186a346fc8710fc43ae749b80d4be5f0ab04d5a6d75e1c5f,31
0x350401bb1fb8db6dd486595f9e47c0ef93a1fe5e3d6c646ad3916c9d2f8572c4,5
0x82db1ee057ca73c05f8fde8df2ed5066311a7736e31f508d3c66997553062d7b,31
0x9b94a7cd007ad2acd9cbeeb2ddb31280edfd6df836772661cdfa30b5e10a9f1f,31
0x9c4bdd9bc5b6f3ba2e9fc8b7f37df79a35736bef4ac2ce71e870bb7b884798b3,32
0x3254f16fb7fbf7c8b00ff7507fef145d69aaca832967446fb8090c3f5de0c9f4,11
0x19489d6de9495485e7e11e37401b22759cb981f558913e5b9ebe30ae8630b09a,31
0xedead3c227817a54134cc77169e0af303054c1fa0b772c32e6f7aa713bc62763,31
0xa4e4b97bb1a82d77496b0aeda43de5b24f8c0c5c3186d42e56d6a0c2d578234c,31
0x33a8bd1bdc58b333cad81bdec4e315c1fc7331ff5b4cb7622100496ed819c188,5
0x977c8bb2a34736d7e039f1a5873cbff39467acee22deb12b7b2bcd1c956c1f20,5
0x7ae3e5235b6a58309355ffe336eb7fd2abd51bce1c67735ada444d694af50a6e,31
